Teenhome,Kidhome,Complain,NumCatalogPurchases,AcceptedCmp2,Marital_Status,Income,NumStorePurchases,MntWines,MntMeatProducts,MntGoldProds,MntFishProducts,MntFruits,NumDealsPurchases,AcceptedCmp5,MntSweetProducts,NumWebVisitsMonth,NumWebPurchases,Year_Birth,Year_Birth_KMeans_Clusters
0,0,0,2,0,3,69969.0,6,882,514,44,38,29,1,1,29,3,4,1965,0
2,0,0,5,0,3,67433.0,13,615,259,30,12,28,4,0,48,4,6,1952,0
1,0,0,10,0,3,77766.0,11,1004,265,27,115,59,2,0,59,6,11,1967,0
1,0,0,3,0,3,74716.0,5,133,421,71,13,27,2,0,195,4,7,1972,0
1,0,0,9,0,2,68118.0,4,595,123,154,10,23,2,0,23,6,8,1963,0
1,1,0,2,0,3,55158.0,5,293,87,23,4,0,4,0,11,7,7,1970,0
1,0,0,4,0,3,62972.0,3,313,47,192,20,15,2,0,0,6,7,1955,0
1,0,0,2,0,3,74190.0,11,151,86,64,168,81,2,0,91,2,4,1975,0
1,1,0,0,0,3,39356.0,2,15,2,6,0,0,1,0,0,6,1,1976,1
0,0,0,7,0,5,76653.0,11,736,946,126,219,63,1,1,189,2,4,1969,0
1,1,0,1,0,2,35860.0,2,15,8,20,4,0,2,0,2,5,1,1973,1
0,0,0,2,0,2,90687.0,8,982,672,51,23,17,1,1,34,2,6,1983,0
0,0,0,8,0,5,73450.0,11,1142,415,37,90,51,1,0,69,3,7,1982,0
1,1,0,0,0,3,31454.0,3,28,11,9,0,0,3,0,0,8,2,1960,1
1,1,0,1,0,4,47139.0,2,46,12,23,0,0,2,0,2,7,2,1952,1
0,0,0,7,0,2,83829.0,6,897,430,27,186,161,0,1,161,1,4,1975,0
1,1,0,4,0,3,53378.0,6,489,152,132,8,6,10,0,6,8,9,1963,0
0,1,0,1,0,5,19656.0,3,25,9,32,6,4,3,0,8,7,2,1970,1
1,0,0,1,0,3,45579.0,4,145,33,1,2,1,1,0,1,6,4,1948,1
0,0,0,6,0,4,85485.0,6,630,611,54,44,26,1,0,18,2,6,1958,0
0,0,0,3,0,3,55956.0,4,760,104,38,50,38,2,0,9,4,7,1944,0
1,0,0,3,0,4,64191.0,13,420,186,15,151,15,3,0,38,3,5,1963,0
0,1,0,1,0,4,38808.0,4,125,52,30,3,17,4,0,19,8,5,1972,1
1,1,0,1,0,3,57183.0,7,464,64,70,7,5,8,0,0,8,9,1966,0
0,1,0,1,0,2,23748.0,3,6,29,8,12,6,3,0,15,8,2,1968,1
1,0,0,4,0,3,66303.0,11,1090,96,60,16,12,4,0,12,8,3,1971,0
0,1,0,0,0,3,37368.0,2,3,11,10,2,2,1,0,2,6,1,1975,1
2,1,1,0,0,3,40800.0,3,24,27,10,8,0,2,0,30,7,3,1964,1
0,0,0,7,0,2,71847.0,9,737,106,210,55,21,0,0,63,3,6,1978,0
1,0,0,1,0,3,46149.0,7,254,71,27,4,6,5,0,0,5,5,1975,1
0,0,0,6,0,5,78687.0,8,817,687,241,145,185,1,1,55,2,4,1983,0
0,0,0,7,1,2,49118.0,10,620,239,119,99,54,2,0,98,7,9,1971,1
1,1,0,0,0,3,37633.0,3,13,20,1,0,4,2,0,0,9,1,1957,1
0,0,0,1,0,5,39767.0,7,113,204,47,34,61,2,0,26,8,7,1951,1
0,0,0,2,0,3,26997.0,5,7,78,144,133,23,2,0,49,7,4,1951,1
0,1,0,0,0,2,33986.0,3,16,18,5,2,2,1,0,1,7,1,1970,1
1,0,0,2,0,3,57091.0,5,462,24,4,6,0,2,0,0,7,9,1972,0
1,1,0,2,0,3,46831.0,2,22,10,34,6,2,2,0,4,4,1,1969,1
0,0,0,7,0,3,83151.0,10,968,842,210,137,147,1,1,42,2,5,1972,0
0,0,0,2,0,3,52531.0,10,283,151,125,51,112,2,0,72,6,7,1971,0
0,0,0,0,0,3,15759.0,2,1,5,3,6,2,1,0,0,7,1,1956,1
0,1,0,0,0,4,22804.0,2,14,7,1,2,1,1,0,1,9,2,1971,1
0,1,0,0,0,3,43050.0,4,30,24,8,6,5,2,0,3,5,2,1973,1
1,1,0,0,0,4,42997.0,2,4,5,5,0,0,1,0,1,7,1,1977,1
1,1,0,0,0,4,48918.0,4,52,9,1,0,0,2,0,0,4,1,1963,1
1,0,0,1,0,5,60033.0,5,62,57,48,19,1,2,0,11,2,2,1954,0
0,1,0,0,0,5,34043.0,2,20,14,10,3,2,1,0,0,9,2,1978,1
1,0,0,2,0,5,57811.0,11,545,114,78,37,7,5,0,21,5,7,1966,0
0,0,0,6,0,3,78569.0,4,558,622,95,207,79,1,1,175,1,4,1946,0
1,1,0,1,0,4,7500.0,3,6,4,25,13,5,4,0,4,6,2,1978,1
0,1,0,0,0,5,157733.0,1,39,9,8,2,1,0,0,0,1,1,1971,0
0,0,0,8,0,5,94384.0,5,1111,790,172,160,24,0,1,45,2,5,1953,0
0,0,0,0,0,3,23148.0,3,4,8,10,6,6,1,0,3,7,2,1985,1
1,1,0,2,0,2,44267.0,4,183,65,49,3,5,5,0,5,9,5,1970,1
0,0,0,5,0,3,71626.0,8,546,376,72,94,72,1,0,145,3,5,1979,0
1,0,0,3,0,5,60894.0,8,606,155,54,10,7,5,0,0,7,10,1966,0
1,1,0,1,0,5,50200.0,5,266,51,64,8,6,6,0,6,8,7,1976,1
0,0,0,5,0,3,81051.0,12,1142,249,14,38,29,1,1,29,2,5,1965,0
0,0,0,4,1,3,65169.0,13,1074,69,46,0,0,1,1,0,6,10,1982,0
1,0,0,2,0,5,59868.0,12,771,154,154,54,51,7,0,10,6,11,1972,0
1,0,0,4,0,3,65695.0,10,371,189,6,0,32,2,0,58,4,5,1960,0
0,0,0,5,0,4,64857.0,10,556,717,43,210,14,1,0,0,4,7,1956,0
1,0,0,1,0,5,45143.0,5,202,74,14,11,5,3,0,5,7,6,1965,1
1,0,0,7,0,5,74805.0,10,209,209,37,41,162,5,0,162,2,4,1955,0
0,1,0,1,0,3,59060.0,7,35,111,12,36,40,3,0,40,4,3,1989,0
1,1,0,0,0,4,27238.0,3,37,17,3,0,0,3,0,0,9,3,1962,1
1,0,0,2,0,5,47009.0,8,171,73,90,59,45,4,0,10,4,3,1965,1
1,1,0,0,0,3,46094.0,3,12,20,5,3,2,1,0,2,7,1,1973,1
1,1,0,0,0,3,40321.0,3,44,21,27,6,4,2,0,0,7,3,1972,1
0,1,0,1,0,5,37235.0,2,20,9,20,4,2,1,0,6,4,1,1984,1
0,0,0,9,0,3,81843.0,12,779,537,138,34,86,1,0,69,3,5,1960,0
1,0,0,1,0,5,46692.0,5,170,97,88,24,6,3,0,12,6,6,1958,1
1,0,0,7,0,5,77382.0,12,491,231,134,112,48,2,1,105,1,5,1968,0
0,2,1,2,0,4,37774.0,3,173,107,176,7,8,4,0,2,9,7,1977,1
0,1,0,0,0,3,18393.0,3,7,13,4,16,10,2,0,0,8,3,1974,1
1,0,0,3,0,3,72828.0,13,1205,235,205,19,0,6,0,14,7,6,1962,0
0,0,0,0,0,3,24711.0,3,10,25,7,6,7,1,0,3,7,3,1982,1
0,1,0,1,0,3,45503.0,4,97,44,18,6,4,1,0,1,5,3,1975,1
0,0,0,0,0,4,6560.0,1,67,26,262,4,11,0,0,3,17,1,1982,1
0,0,0,3,0,5,71604.0,5,345,528,97,98,53,1,0,75,4,8,1945,0
0,1,0,2,0,3,27244.0,2,6,17,46,3,5,2,0,24,7,2,1979,1
1,1,0,1,0,3,48752.0,5,73,100,0,71,57,5,0,15,9,6,1969,1
1,0,0,4,0,3,71434.0,7,711,217,168,172,36,3,0,96,4,7,1962,0
0,0,0,9,0,4,90842.0,13,774,118,93,182,70,1,0,187,1,4,1948,0
0,1,0,5,0,3,88097.0,8,163,480,75,0,0,1,1,126,9,6,1978,0
1,0,0,2,0,3,51948.0,4,82,54,41,71,33,2,0,30,5,5,1975,0
0,0,0,8,0,5,71853.0,6,358,413,32,141,108,1,0,97,1,2,1982,0
0,0,0,1,0,3,35876.0,3,66,40,14,4,2,1,0,3,6,3,1983,1
1,0,0,0,0,6,40049.0,3,13,7,3,0,6,1,0,3,6,1,1952,1
0,1,0,1,0,4,39660.0,3,139,78,36,20,13,3,0,13,9,7,1982,1
1,0,0,1,0,5,50127.0,6,274,21,15,4,0,1,0,6,6,5,1962,1
1,0,0,2,0,3,43263.0,6,262,61,102,0,6,3,0,10,5,5,1977,1
1,1,0,4,0,3,62845.0,10,1099,45,34,0,0,11,0,0,8,3,1949,0
0,0,0,0,0,3,18929.0,4,32,8,18,23,0,1,0,4,6,1,1990,1
0,1,0,0,0,4,24367.0,2,2,2,5,0,4,1,0,11,9,1,1982,1
0,1,0,1,0,4,33249.0,3,6,21,42,19,10,2,0,14,6,2,1975,1
1,0,0,0,0,3,26887.0,3,6,4,6,3,7,1,0,4,6,1,1959,1
0,0,0,2,0,3,50150.0,7,135,92,11,65,46,2,0,61,5,5,1983,1
1,0,0,4,0,5,62061.0,7,641,84,38,0,7,3,0,30,6,10,1976,0
0,0,0,6,0,2,85696.0,9,714,395,12,116,76,1,0,0,1,4,1962,0
0,0,0,8,0,5,76542.0,10,794,573,14,0,73,1,0,29,2,4,1956,0
0,0,0,6,0,4,70515.0,4,420,452,140,182,0,1,0,64,2,6,1993,0
0,1,0,1,0,5,18227.0,2,1,7,11,4,2,1,0,3,8,0,1987,1
1,0,0,1,0,3,69139.0,5,86,75,6,33,12,1,0,15,4,4,1965,0
0,0,0,6,0,3,69109.0,7,823,459,95,124,25,1,1,29,4,6,1982,0
1,0,0,2,0,4,69627.0,11,231,215,53,171,161,2,0,30,5,8,1962,0
0,1,0,1,0,3,38136.0,2,8,27,33,0,15,2,0,20,8,3,1978,1
0,0,0,2,0,4,62159.0,10,182,259,29,77,17,1,0,70,4,6,1946,0
0,0,0,8,0,4,80695.0,5,557,984,18,193,129,1,0,37,2,5,1963,0
1,1,0,1,0,4,33316.0,4,79,31,12,4,1,3,0,4,6,2,1971,1
1,1,0,2,0,5,58554.0,6,368,68,88,38,24,6,0,0,7,8,1968,0
0,1,0,1,0,3,17256.0,2,6,14,22,8,4,2,0,8,8,2,1992,1
1,1,0,1,0,2,53034.0,7,160,196,50,15,15,8,0,11,8,6,1974,0
0,0,0,7,0,5,52203.0,11,488,238,28,56,21,1,0,108,6,8,1950,0
1,0,0,2,0,2,59601.0,7,691,69,23,0,7,4,0,7,8,2,1977,0
1,0,0,3,0,4,75154.0,6,543,205,82,160,10,1,0,143,3,6,1958,0
1,0,0,3,0,4,47025.0,5,254,108,26,20,7,3,0,0,6,6,1976,1
0,1,0,0,0,3,37971.0,3,5,10,7,2,4,1,0,2,8,1,1973,1
0,1,0,1,0,2,41335.0,4,112,21,5,16,19,3,0,14,7,4,1968,1
1,0,0,2,0,3,67267.0,5,134,59,30,15,11,1,0,2,2,3,1958,0
1,0,0,1,0,4,57338.0,5,143,52,17,11,6,2,0,8,5,4,1975,0
1,1,0,0,0,5,50523.0,4,51,24,1,4,4,2,0,7,6,2,1960,1
1,2,0,0,0,4,35791.0,3,27,5,3,0,0,2,0,0,8,1,1965,1
1,0,0,5,0,2,50611.0,7,459,24,4,6,0,6,0,0,6,4,1960,1
1,0,0,4,0,3,56242.0,11,689,167,88,11,8,5,0,8,6,8,1969,0
1,0,0,2,0,4,48904.0,4,283,38,27,0,10,4,0,13,8,7,1960,1
2,1,0,2,0,4,56243.0,8,347,35,7,4,0,6,0,3,5,4,1975,0
0,1,0,1,0,3,21355.0,2,5,14,31,0,13,2,0,5,6,2,1985,1
1,0,0,1,0,5,57420.0,6,280,18,24,0,0,3,0,0,7,5,1971,0
1,0,0,2,0,5,1729.0,6,187,65,14,26,5,2,0,20,5,4,1970,1
1,0,0,2,0,2,46390.0,3,95,64,38,2,14,1,0,9,7,4,1955,1
1,1,0,1,0,5,54342.0,4,84,34,28,11,10,4,0,10,6,3,1956,0
1,1,0,0,0,5,1729.0,3,19,12,6,2,4,1,0,2,5,1,1958,1
1,1,0,0,0,4,1729.0,2,5,9,4,2,1,1,0,0,7,1,1964,1
0,1,0,0,0,3,20895.0,3,18,17,4,3,3,1,0,0,9,2,1973,1
0,0,0,10,0,3,92344.0,5,992,694,119,51,24,0,1,19,1,5,1948,0
0,1,0,0,0,5,1729.0,3,25,13,3,0,1,1,0,0,7,1,1972,1
1,1,0,0,0,5,26907.0,3,9,7,2,0,1,2,0,3,7,1,1976,1
1,1,0,0,0,5,44964.0,3,19,17,2,2,1,1,0,0,8,1,1980,1
0,0,0,6,0,5,75507.0,6,709,374,80,104,93,1,0,80,3,8,1979,0
1,1,0,4,0,3,53761.0,3,158,76,71,13,0,6,0,7,5,4,1972,0
0,1,0,1,0,5,22682.0,4,10,29,36,4,14,3,0,2,4,2,1973,1
0,1,0,0,0,5,38887.0,3,25,13,3,0,1,1,0,0,7,1,1972,1
1,1,0,1,0,4,41658.0,2,8,12,29,15,4,2,0,4,4,1,1975,1
0,1,0,0,0,3,29791.0,3,14,6,0,0,0,2,0,0,5,2,1972,1
2,0,0,3,0,3,63915.0,12,622,115,15,30,7,2,0,0,5,6,1956,0
1,1,0,0,0,2,39996.0,2,11,3,1,0,0,1,0,0,6,1,1974,1
0,1,0,1,0,2,26759.0,3,25,16,2,8,3,2,0,5,6,2,1972,1
1,0,0,3,0,2,63841.0,9,635,100,131,20,15,1,0,7,6,9,1968,0
1,1,0,2,0,3,51039.0,4,100,79,109,65,64,2,0,0,7,6,1969,1
1,1,0,1,0,3,60544.0,5,201,43,35,3,2,4,0,5,6,5,1961,0
1,0,0,2,0,3,65685.0,9,642,49,57,0,14,1,0,7,5,9,1972,0
1,0,0,1,0,3,37716.0,3,97,41,41,6,1,2,0,2,7,4,1953,1
1,0,0,2,0,4,36864.0,4,204,39,89,17,5,3,0,0,8,5,1957,1
0,1,0,4,0,3,44511.0,8,513,133,14,46,7,6,0,14,8,8,1970,1
1,1,0,0,0,3,36947.0,4,88,21,29,4,3,4,0,1,9,3,1967,1
1,0,0,1,0,5,47352.0,5,172,112,15,8,12,4,0,0,7,6,1951,1
1,0,0,5,0,3,67087.0,8,329,222,43,130,35,2,0,35,4,7,1953,0
1,0,0,2,0,3,57045.0,9,296,104,17,11,13,3,0,13,3,4,1950,0
1,1,0,2,0,2,36957.0,2,100,16,31,2,2,4,0,1,9,3,1953,1
1,0,0,2,0,3,69389.0,12,422,238,15,69,7,1,0,46,4,7,1977,0
0,1,0,3,0,3,80134.0,6,1218,272,80,104,16,2,1,0,6,5,1972,0
1,1,0,0,0,3,43142.0,2,5,7,4,2,1,1,0,1,7,1,1969,1
0,0,0,10,0,3,80589.0,5,507,520,26,242,93,1,0,40,1,5,1944,0
0,1,0,0,0,4,34412.0,3,52,50,55,4,12,3,0,36,9,5,1990,1
0,1,0,3,0,4,57537.0,8,191,139,100,51,56,4,0,8,4,4,1979,0
0,0,0,1,0,5,22634.0,2,2,11,46,8,23,1,0,6,8,2,1966,1
0,0,0,2,0,5,51315.0,5,68,39,41,16,28,1,0,30,2,2,1948,1
1,2,0,0,0,3,36026.0,3,20,10,17,6,4,2,0,4,6,2,1972,1
1,1,0,0,0,3,24639.0,4,20,16,1,0,3,3,0,4,6,2,1973,1
1,2,0,0,0,5,34578.0,2,7,1,0,0,0,1,0,0,6,1,1972,1
0,0,0,10,0,4,65704.0,10,279,74,246,38,172,1,0,8,1,2,1972,0
1,0,0,3,0,4,63810.0,12,977,253,101,16,12,4,0,12,8,4,1966,0
1,0,0,0,0,5,54132.0,3,30,8,3,0,1,1,0,0,7,1,1969,0
0,0,0,1,0,3,18690.0,2,6,7,19,23,1,1,0,4,8,1,1959,1
0,1,0,0,0,3,28164.0,4,3,26,12,11,18,3,0,8,7,2,1970,1
0,1,0,0,0,3,34596.0,2,14,2,7,0,0,1,0,0,8,1,1974,1
0,1,0,0,0,3,43269.0,2,10,7,1,0,1,1,0,0,8,1,1972,1
1,1,0,0,0,4,38741.0,3,7,17,13,8,10,2,0,6,7,2,1958,1
0,0,0,1,0,4,31907.0,6,33,64,74,175,87,1,0,16,7,6,1972,1
0,1,0,0,0,3,27100.0,3,12,13,10,2,0,1,0,0,7,1,1983,1
0,1,0,0,0,2,31163.0,3,2,10,10,11,3,1,0,2,6,1,1973,1
0,0,0,5,0,3,92533.0,11,693,118,42,110,21,1,1,147,2,6,1985,0
1,1,0,0,0,4,34853.0,3,9,15,2,2,3,2,0,3,6,2,1973,1
1,1,0,1,0,2,70844.0,5,129,67,2,3,26,5,0,67,7,6,1967,0
1,1,0,1,0,3,31086.0,2,16,11,16,3,2,2,0,0,8,1,1979,1
1,1,0,1,0,3,60544.0,5,201,43,35,3,2,4,0,5,6,5,1961,0
0,0,0,1,0,5,20491.0,2,5,5,10,4,4,1,0,2,7,0,1986,1
0,0,0,1,0,3,42523.0,4,14,11,35,3,36,1,0,26,2,1,1964,1
0,1,0,0,0,3,39922.0,4,29,59,36,19,12,2,0,1,8,3,1983,1
1,1,0,1,0,5,33402.0,3,26,19,8,10,2,3,0,5,8,2,1952,1
1,1,0,0,0,3,36408.0,2,9,4,3,3,1,1,0,2,6,1,1949,1
0,1,0,0,0,5,21645.0,3,14,23,19,4,0,3,0,5,9,3,1979,1
0,0,0,7,0,6,78427.0,10,972,595,138,180,19,3,0,26,3,3,1948,0
0,0,0,5,0,5,82657.0,10,966,672,126,246,168,1,0,105,4,7,1946,0
0,0,0,2,0,3,51876.0,8,99,102,6,28,27,1,0,48,1,2,1958,0
0,0,0,4,0,3,78041.0,9,482,553,17,72,35,1,0,160,2,4,1971,0
1,0,0,7,0,3,52852.0,5,714,99,47,11,8,4,0,0,8,10,1957,0
0,0,0,4,0,5,70038.0,8,587,348,130,71,54,1,0,54,2,4,1982,0
1,0,0,4,0,5,69401.0,5,399,159,39,58,27,4,0,8,2,4,1973,0
0,1,0,2,0,5,46053.0,4,56,92,25,19,10,3,0,7,5,3,1972,1
0,0,0,4,0,3,77343.0,9,227,573,31,98,151,1,0,54,1,3,1965,0
0,0,0,11,0,4,73892.0,8,703,601,43,0,102,1,0,58,1,3,1953,0
0,1,0,0,0,4,40304.0,3,37,17,3,0,0,1,0,0,7,2,1967,1
0,0,0,3,0,5,32727.0,5,167,180,70,86,13,2,0,13,8,7,1965,1
0,0,0,4,0,5,68695.0,7,458,356,40,106,81,1,0,50,2,4,1969,0
1,0,0,0,0,2,43300.0,4,91,52,31,2,3,3,0,1,8,4,1971,1
1,1,0,0,0,5,26290.0,4,15,16,22,11,8,4,0,5,6,2,1972,1
0,0,0,7,0,4,93790.0,12,1302,731,45,89,68,0,1,114,2,6,1970,0
0,0,0,2,0,3,38410.0,9,153,123,14,116,64,2,0,64,6,5,1974,1
1,0,0,3,0,6,64866.0,7,508,21,10,7,5,4,0,5,5,7,1950,0
1,0,1,6,0,5,57957.0,8,290,177,29,77,59,7,0,5,3,4,1959,0
1,1,0,0,1,5,46015.0,3,38,2,6,0,0,1,0,0,7,1,1955,1
0,1,0,0,0,5,16531.0,3,2,6,11,7,13,3,0,5,7,3,1978,1
0,1,0,0,0,3,28072.0,3,30,10,5,2,0,1,0,0,7,1,1986,1
1,0,0,11,0,2,49476.0,5,386,95,196,54,23,4,0,41,2,2,1963,1
1,0,0,1,0,3,50725.0,8,443,75,48,0,10,4,0,10,8,8,1953,1
0,0,0,4,0,5,83844.0,11,901,345,191,75,31,1,1,31,1,4,1952,0
1,1,0,0,0,3,41145.0,3,9,3,1,0,0,1,0,0,3,0,1950,1
1,0,0,4,0,5,67419.0,8,846,352,42,91,84,4,0,56,5,9,1970,0
1,1,0,1,0,3,23162.0,3,8,9,22,19,3,3,0,4,6,1,1970,1
0,1,0,1,0,3,34380.0,3,72,58,24,13,7,4,0,1,8,4,1977,1
1,0,0,0,0,4,34704.0,3,29,5,5,0,0,1,0,1,5,1,1966,1
2,0,0,5,0,3,94871.0,4,169,553,144,188,24,1,1,0,7,8,1969,0
1,0,0,6,0,3,65148.0,7,460,422,153,33,35,2,0,12,4,6,1958,0
1,0,0,0,0,5,39898.0,4,69,26,12,12,8,2,0,7,7,3,1954,1
0,0,0,5,0,4,64857.0,10,556,717,43,210,14,1,0,0,4,7,1956,0
1,0,0,1,0,3,59892.0,3,73,13,0,0,0,1,0,1,3,2,1970,0
0,0,0,2,0,4,41020.0,4,112,54,36,7,1,1,0,7,3,3,1987,1
1,0,0,5,0,3,57072.0,13,944,60,30,0,0,2,0,0,5,7,1961,0
1,0,0,2,0,4,60474.0,12,265,303,170,234,199,7,0,9,7,10,1979,0
1,0,0,3,0,5,62807.0,12,526,135,99,10,28,3,0,21,5,5,1960,0
0,1,0,0,0,5,19414.0,3,2,12,7,3,3,1,0,5,8,1,1981,1
0,1,0,0,0,3,19107.0,3,2,9,16,10,4,2,0,5,7,1,1980,1
1,0,0,3,0,5,75484.0,6,378,259,34,197,97,2,0,194,4,7,1976,0
1,0,0,3,0,4,70379.0,13,553,142,8,65,25,3,0,67,4,6,1976,0
0,0,0,6,0,5,79419.0,4,751,687,31,20,127,1,0,15,2,4,1970,0
1,2,0,2,0,5,64014.0,5,406,30,8,0,0,7,0,0,7,8,1946,0
1,0,0,8,0,3,76998.0,8,1449,161,107,69,89,2,1,35,6,11,1955,0
0,1,0,2,0,5,49854.0,5,123,171,30,39,17,5,0,0,6,6,1972,1
1,1,0,4,0,3,60585.0,9,267,309,21,55,42,10,0,42,5,7,1971,0
1,1,0,1,0,2,42873.0,4,209,40,15,3,0,4,0,2,8,6,1950,1
0,0,0,11,0,5,87679.0,10,1259,815,33,97,172,1,1,148,4,7,1988,0
0,1,0,2,0,5,57867.0,9,344,178,17,15,35,7,0,23,6,7,1978,0
0,1,0,0,0,3,35765.0,4,22,30,15,0,3,2,0,5,6,2,1990,1
0,0,0,7,0,3,65492.0,13,247,295,47,210,161,2,0,85,2,4,1959,0
0,1,0,0,0,2,32952.0,3,38,12,1,3,0,1,0,1,7,2,1977,1
1,0,0,2,0,5,53374.0,9,896,101,34,13,10,6,0,10,9,4,1969,0
1,0,0,5,0,5,71706.0,7,931,253,14,91,56,4,0,98,5,9,1959,0
0,0,0,7,0,3,68487.0,13,758,385,89,33,12,1,0,89,4,9,1988,0
1,1,0,3,0,5,53253.0,5,216,57,125,20,9,7,0,9,5,4,1975,0
0,1,0,0,0,2,31163.0,3,2,10,10,11,3,1,0,2,6,1,1973,1
0,1,0,1,0,3,42014.0,6,244,108,50,4,15,6,0,15,8,7,1977,1
1,1,0,2,0,3,54108.0,9,539,91,97,8,6,13,0,6,8,8,1973,0
0,0,0,10,0,4,49667.0,5,1181,120,39,17,26,2,0,13,8,5,1955,1
0,0,0,3,0,3,63206.0,6,750,125,26,11,8,1,1,8,2,4,1974,0
1,1,0,2,0,3,57136.0,10,306,109,92,21,5,9,0,109,6,5,1972,0
1,0,0,8,0,5,46772.0,5,350,189,57,197,104,6,0,151,8,11,1975,1
0,0,0,8,0,3,78931.0,13,331,170,35,58,197,1,0,152,1,2,1971,0
1,0,0,5,0,5,53977.0,12,620,165,82,0,16,5,0,24,5,5,1958,0
0,0,0,4,0,3,84219.0,10,434,400,45,45,137,1,0,137,1,3,1988,0
1,1,0,2,0,4,46098.0,2,57,27,36,0,0,4,0,0,8,3,1975,1
1,0,0,4,0,3,73538.0,9,811,428,107,99,76,3,0,137,7,10,1965,0
0,0,0,8,0,3,79529.0,9,423,706,197,73,42,1,0,197,2,4,1986,0
0,0,0,1,0,5,20981.0,2,2,10,30,6,12,1,0,13,8,3,1977,1
0,1,0,2,0,4,51766.0,4,60,87,51,6,51,2,0,20,5,4,1980,1
1,0,0,3,0,3,55759.0,8,675,85,77,10,0,5,0,7,8,10,1962,0
0,1,0,0,0,3,33039.0,4,30,12,12,8,8,1,0,8,5,2,1978,1
0,1,0,0,0,3,37787.0,3,40,40,18,4,1,1,0,3,8,3,1972,1
0,1,0,0,0,4,27242.0,3,3,26,39,20,17,2,0,1,9,2,1970,1
0,0,0,2,0,4,87188.0,6,910,724,55,49,111,1,0,74,3,10,1983,0
0,0,0,5,0,5,69930.0,12,252,827,196,219,98,1,0,70,3,4,1971,0
0,1,0,1,0,4,37697.0,3,34,21,8,11,6,1,0,4,6,2,1976,1
0,1,0,0,0,3,37401.0,3,19,19,3,3,3,2,0,1,7,2,1973,1
0,1,0,0,0,4,3502.0,0,2,1,1,0,1,0,0,0,14,0,1973,1
1,1,0,4,0,3,58597.0,9,490,184,21,10,0,12,0,28,7,7,1976,0
0,0,0,6,0,6,82032.0,7,332,377,57,149,194,0,0,125,1,4,1948,0
1,1,0,2,0,5,28087.0,2,53,17,21,13,8,3,0,0,7,2,1958,1
0,0,0,6,0,4,74004.0,4,784,560,48,42,48,1,1,176,3,4,1987,0
1,0,0,1,0,5,19740.0,3,7,3,20,10,11,2,0,4,5,1,1960,1
1,0,0,3,0,3,57036.0,13,1171,219,47,19,43,4,0,14,9,6,1975,0
1,1,0,1,0,5,53083.0,5,215,33,13,3,7,6,0,0,7,5,1958,0
1,0,0,3,0,3,69283.0,13,674,134,8,0,62,4,0,26,5,7,1975,0
1,1,0,2,0,4,46098.0,2,57,27,36,0,0,4,0,0,8,3,1975,1
0,1,0,0,0,3,23331.0,3,5,7,45,0,36,2,0,10,8,3,1988,1
0,1,0,1,0,4,23331.0,5,104,101,5,24,20,6,0,15,9,5,1988,1
0,1,0,1,0,4,9255.0,2,9,7,4,2,0,1,0,0,8,1,1989,1
0,0,0,6,0,6,67786.0,6,431,441,102,80,82,1,0,20,1,3,1959,0
1,0,0,4,0,3,71969.0,9,1000,76,10,0,0,3,0,0,8,3,1971,0
0,1,0,2,0,4,59235.0,12,448,469,91,80,40,3,0,0,7,11,1967,0
0,1,0,0,0,5,31928.0,4,33,24,5,4,4,2,0,2,7,3,1989,1
1,1,0,2,0,5,74881.0,12,505,270,54,36,72,4,0,27,5,9,1961,0
0,0,0,4,0,3,65819.0,10,267,701,63,149,38,1,0,165,3,5,1978,0
2,1,0,0,0,4,51411.0,3,14,3,1,0,0,1,0,0,5,0,1953,1
1,0,0,2,0,2,51983.0,10,631,115,30,10,0,3,0,7,7,9,1964,0
0,1,0,0,0,5,42386.0,3,65,16,11,0,4,1,0,4,8,3,1986,1
0,0,0,0,0,3,30390.0,3,10,12,20,25,12,1,0,1,6,2,1987,1
0,0,0,0,0,4,30983.0,3,51,50,49,12,4,1,0,1,8,4,1963,1
1,0,0,3,0,6,66033.0,7,293,179,65,46,35,2,0,59,7,8,1957,0
1,1,0,0,0,3,37284.0,3,11,2,6,2,1,1,0,1,6,0,1975,1
1,0,0,1,0,2,57530.0,4,50,27,1,6,1,1,0,7,1,1,1951,0
0,0,0,4,0,3,76800.0,7,173,255,81,35,26,1,0,71,1,4,1965,0
1,0,0,4,0,3,63943.0,6,423,368,21,13,184,1,0,97,5,6,1956,0
0,0,0,5,0,5,76081.0,4,292,415,200,63,30,1,0,33,2,4,1962,0
1,0,0,6,0,3,67445.0,12,757,217,11,29,80,5,0,80,6,9,1974,0
1,1,0,0,0,3,37054.0,3,12,6,5,0,1,2,0,1,7,1,1967,1
1,1,0,2,0,5,47175.0,4,167,44,19,6,2,7,0,2,8,4,1962,1
0,1,0,0,0,2,31859.0,2,3,3,5,8,1,1,0,0,7,1,1976,1
1,2,0,1,0,2,27215.0,4,30,22,28,8,5,4,0,9,6,2,1961,1
1,0,0,3,0,2,70179.0,13,532,168,133,69,88,3,0,44,5,7,1976,0
0,1,0,0,0,3,39922.0,4,29,59,36,19,12,2,0,1,8,3,1983,1
2,0,0,1,0,3,49681.0,7,411,26,21,0,0,6,0,0,7,7,1976,1
0,1,0,0,0,3,24645.0,2,5,4,0,4,3,1,0,1,8,1,1988,1
1,0,0,10,0,2,79865.0,5,71,278,38,185,99,1,0,121,1,5,1954,0
